"","PLAY","ACT","SCENE","CHARACTER"
"605","1H4","4","1","#Hotspur_R2"
"606","1H4","4","1","#Vernon_1H4"
"607","1H4","4","1","#Douglas_1H4"
"608","1H4","4","1","#Worcester_1H4"
"609","1H4","4","1","#Hotspur_R2"
"610","1H4","4","1","#Vernon_1H4"
"611","1H4","4","1","#Hotspur_R2"
"612","1H4","4","1","#Douglas_1H4"
"613","1H4","4","2","#Falstaff_1H4"
"614","1H4","4","2","#Bardolph_1H4"
"615","1H4","4","2","#Falstaff_1H4"
"616","1H4","4","2","#Bardolph_1H4"
"617","1H4","4","2","#Falstaff_1H4"
"618","1H4","4","2","#Bardolph_1H4"
"619","1H4","4","2","#Falstaff_1H4"
"620","1H4","4","2","#HenryV_H5"
"621","1H4","4","2","#Falstaff_1H4"
"622","1H4","4","2","#Westmoreland_1H4"
"623","1H4","4","2","#Falstaff_1H4"
"624","1H4","4","2","#HenryV_H5"
"625","1H4","4","2","#Falstaff_1H4"
"626","1H4","4","2","#HenryV_H5"
"627","1H4","4","2","#Falstaff_1H4"
"628","1H4","4","2","#Westmoreland_1H4"
"629","1H4","4","2","#Falstaff_1H4"
"630","1H4","4","2","#HenryV_H5"
"631","1H4","4","2","#Falstaff_1H4"
"632","1H4","4","2","#Westmoreland_1H4"
"633","1H4","4","2","#Falstaff_1H4"
"634","1H4","4","3","#Hotspur_R2"
"635","1H4","4","3","#Worcester_1H4"
"636","1H4","4","3","#Douglas_1H4"
"637","1H4","4","3","#Vernon_1H4"
"638","1H4","4","3","#Hotspur_R2"
"639","1H4","4","3","#Vernon_1H4"
"640","1H4","4","3","#Hotspur_R2"
"641","1H4","4","3","#Worcester_1H4"
"642","1H4","SD 4","3","#Vernon_1H4"
"643","1H4","4","3","#Douglas_1H4"
"644","1H4","4","3","#Vernon_1H4"
"645","1H4","4","3","#Douglas_1H4"
"646","1H4","4","3","#Vernon_1H4"
"647","1H4","4","3","#Hotspur_R2"
"648","1H4","4","3","#Vernon_1H4"
"649","1H4","4","3","#Hotspur_R2"
"650","1H4","4","3","#Worcester_1H4"
"651","1H4","4","3","#Blunt_1H4"
"652","1H4","4","3","#Hotspur_R2"
"653","1H4","4","3","#Blunt_1H4"
"654","1H4","4","3","#Hotspur_R2"
"655","1H4","4","3","#Blunt_1H4"
"656","1H4","4","3","#Hotspur_R2"
"657","1H4","4","3","#Blunt_1H4"
"658","1H4","4","3","#Hotspur_R2"
"659","1H4","4","3","#Blunt_1H4"
"660","1H4","4","3","#Hotspur_R2"
"661","1H4","4","3","#Blunt_1H4"
"662","1H4","SD 4","4","#Archbishop_1H4"
"663","1H4","4","4","#SirMichael_1H4"
"664","1H4","4","4","#Archbishop_1H4"
"665","1H4","4","4","#SirMichael_1H4"
"666","1H4","4","4","#Archbishop_1H4"
"667","1H4","4","4","#SirMichael_1H4"
"668","1H4","4","4","#Archbishop_1H4"
"669","1H4","4","4","#SirMichael_1H4"
"670","1H4","4","4","#Archbishop_1H4"
"671","1H4","5","1","#HenryIV_1H4"
"672","1H4","5","1","#HenryV_H5"
"673","1H4","5","1","#HenryIV_1H4"
"674","1H4","5","1","#Worcester_1H4"
"675","1H4","5","1","#HenryIV_1H4"
"676","1H4","5","1","#Falstaff_1H4"
"677","1H4","5","1","#HenryV_H5"
"678","1H4","5","1","#Worcester_1H4"
"679","1H4","5","1","#HenryIV_1H4"
"680","1H4","5","1","#HenryV_H5"
"681","1H4","5","1","#HenryIV_1H4"
"682","1H4","5","1","#HenryV_H5"
"683","1H4","5","1","#HenryIV_1H4"
"684","1H4","5","1","#Falstaff_1H4"
"685","1H4","5","1","#HenryV_H5"
"686","1H4","5","1","#Falstaff_1H4"
"687","1H4","5","1","#HenryV_H5"
"688","1H4","5","1","#Falstaff_1H4"
"689","1H4","5","2","#Worcester_1H4"
"690","1H4","5","2","#Vernon_1H4"
"691","1H4","5","2","#Worcester_1H4"
"692","1H4","5","2","#Vernon_1H4"
"693","1H4","SD 5","2","#Hotspur_R2"
"694","1H4","5","2","#Worcester_1H4"
"695","1H4","SD 5","2","#Douglas_1H4"
"696","1H4","5","2","#Hotspur_R2"
"697","1H4","5","2","#Douglas_1H4"
"698","1H4","5","2","#Worcester_1H4"
"699","1H4","5","2","#Hotspur_R2"
"700","1H4","5","2","#Worcester_1H4"
"701","1H4","5","2","#Douglas_1H4"
"702","1H4","5","2","#Worcester_1H4"
"703","1H4","5","2","#Hotspur_R2"
"704","1H4","5","2","#Vernon_1H4"
"705","1H4","5","2","#Hotspur_R2"
"706","1H4","5","2","#MESSENGERS.1_1H4"
"707","1H4","5","2","#Hotspur_R2"
"708","1H4","5","2","#MESSENGERS.2_1H4"
"709","1H4","5","2","#Hotspur_R2"
"710","1H4","SD 5","3","#Blunt_1H4"
"711","1H4","5","3","#Douglas_1H4"
"712","1H4","SD 5","3","#Blunt_1H4"
"713","1H4","5","3","#Douglas_1H4"
"714","1H4","SD 5","3","#Blunt_1H4"
"715","1H4","5","3","#Hotspur_R2"
"716","1H4","5","3","#Douglas_1H4"
"717","1H4","5","3","#Hotspur_R2"
"718","1H4","5","3","#Douglas_1H4"
"719","1H4","5","3","#Hotspur_R2"
"720","1H4","SD 5","3","#Douglas_1H4"
"721","1H4","5","3","#Hotspur_R2"
"722","1H4","5","3","#Douglas_1H4"
"723","1H4","5","3","#Hotspur_R2"
"724","1H4","5","3","#Falstaff_1H4"
"725","1H4","5","3","#HenryV_H5"
"726","1H4","5","3","#Falstaff_1H4"
"727","1H4","5","3","#HenryV_H5"
"728","1H4","5","3","#Falstaff_1H4"
"729","1H4","5","3","#HenryV_H5"
"730","1H4","5","3","#Falstaff_1H4"
"731","1H4","5","3","#HenryV_H5"
"732","1H4","5","3","#Falstaff_1H4"
"733","1H4","5","4","#HenryIV_1H4"
"734","1H4","5","4","#Bedford_H5"
"735","1H4","5","4","#HenryV_H5"
"736","1H4","5","4","#HenryIV_1H4"
"737","1H4","5","4","#Westmoreland_1H4"
"738","1H4","5","4","#HenryV_H5"
"739","1H4","5","4","#Bedford_H5"
"740","1H4","5","4","#HenryV_H5"
"741","1H4","5","4","#HenryIV_1H4"
"742","1H4","5","4","#HenryV_H5"
"743","1H4","5","4","#Douglas_1H4"
"744","1H4","5","4","#HenryIV_1H4"
"745","1H4","5","4","#Douglas_1H4"
"746","1H4","5","4","#HenryV_H5"
"747","1H4","5","4","#HenryIV_1H4"
"748","1H4","5","4","#HenryV_H5"
"749","1H4","5","4","#HenryIV_1H4"
"750","1H4","5","4","#Hotspur_R2"
"751","1H4","5","4","#HenryV_H5"
"752","1H4","5","4","#Hotspur_R2"
"753","1H4","5","4","#HenryV_H5"
"754","1H4","5","4","#Hotspur_R2"
"755","1H4","5","4","#HenryV_H5"
"756","1H4","5","4","#Hotspur_R2"
"757","1H4","5","4","#Falstaff_1H4"
"758","1H4","5","4","#Hotspur_R2"
"759","1H4","5","4","#HenryV_H5"
"760","1H4","5","4","#Falstaff_1H4"
"761","1H4","5","4","#HenryV_H5"
"762","1H4","5","4","#Bedford_H5"
"763","1H4","5","4","#HenryV_H5"
"764","1H4","5","4","#Falstaff_1H4"
"765","1H4","5","4","#HenryV_H5"
"766","1H4","5","4","#Falstaff_1H4"
"767","1H4","5","4","#Bedford_H5"
"768","1H4","5","4","#HenryV_H5"
"769","1H4","5","4","#Falstaff_1H4"
"770","1H4","5","5","#HenryIV_1H4"
"771","1H4","5","5","#Worcester_1H4"
"772","1H4","5","5","#HenryIV_1H4"
"773","1H4","5","5","#HenryV_H5"
"774","1H4","5","5","#HenryIV_1H4"
"775","1H4","5","5","#HenryV_H5"
"776","1H4","5","5","#Bedford_H5"
"777","1H4","5","5","#HenryIV_1H4"
"778","1H6","1","1","#Bedford_H5"
"779","1H6","1","1","#Gloucester_2H4"
"780","1H6","1","1","#Exeter_H5"
"781","1H6","1","1","#CardinalBeaufort_1H6"
"782","1H6","1","1","#Gloucester_2H4"
"783","1H6","1","1","#CardinalBeaufort_1H6"
"784","1H6","1","1","#Gloucester_2H4"
"785","1H6","1","1","#Bedford_H5"
"786","1H6","1","1","#MESSENGERS.ENGLISH.1_1H6"
"787","1H6","1","1","#Bedford_H5"
"788","1H6","1","1","#Gloucester_2H4"
"789","1H6","1","1","#Exeter_H5"
"790","1H6","1","1","#MESSENGERS.ENGLISH.1_1H6"
"791","1H6","1","1","#Exeter_H5"
"792","1H6","1","1","#Bedford_H5"
"793","1H6","1","1","#MESSENGERS.ENGLISH.2_1H6"
"794","1H6","1","1","#Exeter_H5"
"795","1H6","1","1","#Gloucester_2H4"
"796","1H6","1","1","#Bedford_H5"
"797","1H6","1","1","#MESSENGERS.ENGLISH.3_1H6"
"798","1H6","1","1","#CardinalBeaufort_1H6"
"799","1H6","1","1","#MESSENGERS.ENGLISH.3_1H6"
"800","1H6","1","1","#Bedford_H5"
"801","1H6","1","1","#MESSENGERS.ENGLISH.3_1H6"
"802","1H6","1","1","#Bedford_H5"
"803","1H6","1","1","#MESSENGERS.ENGLISH.3_1H6"
"804","1H6","1","1","#Exeter_H5"
"805","1H6","1","1","#Bedford_H5"
"806","1H6","1","1","#Gloucester_2H4"
"807","1H6","1","1","#Exeter_H5"
"808","1H6","SD 1","1","#CardinalBeaufort_1H6"
"809","1H6","1","2","#Charles_1H6"
"810","1H6","1","2","#Alanson_1H6"
"811","1H6","1","2","#Reignier_1H6"
"812","1H6","1","2","#Charles_1H6"
"813","1H6","1","2","#Charles_1H6"
"814","1H6","1","2","#Reignier_1H6"
"815","1H6","1","2","#Alanson_1H6"
"816","1H6","1","2","#Charles_1H6"
"817","1H6","1","2","#Reignier_1H6"
"818","1H6","1","2","#Alanson_1H6"
"819","1H6","1","2","#Bastard_1H6"
"820","1H6","1","2","#Charles_1H6"
"821","1H6","1","2","#Bastard_1H6"
"822","1H6","1","2","#Charles_1H6"
"823","1H6","SD 1","2","#Reignier_1H6"
"824","1H6","1","2","#Pucelle_1H6"
"825","1H6","1","2","#Reignier_1H6"
"826","1H6","1","2","#Pucelle_1H6"
"827","1H6","1","2","#Charles_1H6"
"828","1H6","1","2","#Pucelle_1H6"
"829","1H6","1","2","#Charles_1H6"
"830","1H6","1","2","#Pucelle_1H6"
"831","1H6","1","2","#Charles_1H6"
"832","1H6","1","2","#Pucelle_1H6"
"833","1H6","1","2","#Charles_1H6"
"834","1H6","1","2","#Pucelle_1H6"
"835","1H6","1","2","#Charles_1H6"
"836","1H6","SD 1","2","#Reignier_1H6"
"837","1H6","SD 1","2","#Alanson_1H6"
"838","1H6","SD 1","2","#Reignier_1H6"
"839","1H6","SD 1","2","#Alanson_1H6"
"840","1H6","SD 1","2","#Reignier_1H6"
"841","1H6","1","2","#Pucelle_1H6"
"842","1H6","1","2","#Charles_1H6"
"843","1H6","1","2","#Pucelle_1H6"
"844","1H6","1","2","#Charles_1H6"
"845","1H6","1","2","#Alanson_1H6"
"846","1H6","1","2","#Reignier_1H6"
"847","1H6","1","2","#Charles_1H6"
"848","1H6","1","3","#Gloucester_2H4"
"849","1H6","SD 1","3","#WARDERS.1_1H6"
"850","1H6","1","3","#SERVANTS.GLOUCESTER.0.1_1H6"
"851","1H6","SD 1","3","#WARDERS.2_1H6"
"852","1H6","1","3","#SERVANTS.GLOUCESTER.0.1_1H6"
"853","1H6","SD 1","3","#WARDERS.1_1H6"
"854","1H6","1","3","#Gloucester_2H4"
"855","1H6","1","3","#Woodville_1H6"
"856","1H6","1","3","#Gloucester_2H4"
"857","1H6","1","3","#Woodville_1H6"
"858","1H6","1","3","#Gloucester_2H4"
"859","1H6","1","3","#SERVANTS.GLOUCESTER_1H6"
"860","1H6","1","3","#CardinalBeaufort_1H6"
"861","1H6","1","3","#Gloucester_2H4"
"862","1H6","1","3","#CardinalBeaufort_1H6"
"863","1H6","1","3","#Gloucester_2H4"
"864","1H6","1","3","#CardinalBeaufort_1H6"
"865","1H6","1","3","#Gloucester_2H4"
"866","1H6","1","3","#CardinalBeaufort_1H6"
"867","1H6","1","3","#Gloucester_2H4"
"868","1H6","1","3","#CardinalBeaufort_1H6"
"869","1H6","1","3","#Gloucester_2H4"
"870","1H6","1","3","#Mayor_1H6"
"871","1H6","1","3","#Gloucester_2H4"
"872","1H6","1","3","#CardinalBeaufort_1H6"
"873","1H6","1","3","#Gloucester_2H4"
"874","1H6","1","3","#Mayor_1H6"
"875","1H6","SD 1","3","#OFFICERS.0.1_1H6"
"876","1H6","1","3","#Gloucester_2H4"
"877","1H6","1","3","#CardinalBeaufort_1H6"
"878","1H6","1","3","#Mayor_1H6"
"879","1H6","1","3","#Gloucester_2H4"
"880","1H6","1","3","#CardinalBeaufort_1H6"
"881","1H6","SD 1","3","#Mayor_1H6"
"882","1H6","1","4","#MasterGunner_1H6"
"883","1H6","1","4","#Boy_1H6"
"884","1H6","1","4","#MasterGunner_1H6"
"885","1H6","1","4","#Boy_1H6"
"886","1H6","1","4","#Salisbury_1H6"
"887","1H6","1","4","#Talbot_1H6"
"888","1H6","1","4","#Salisbury_1H6"
"889","1H6","1","4","#Talbot_1H6"
"890","1H6","1","4","#Salisbury_1H6"
"891","1H6","1","4","#Gargrave_1H6"
"892","1H6","1","4","#Glansdale_1H6"
"893","1H6","1","4","#Talbot_1H6"
"894","1H6","1","4","#Salisbury_1H6"
"895","1H6","1","4","#Gargrave_1H6"
"896","1H6","1","4","#Talbot_1H6"
"897","1H6","1","4","#MESSENGERS.ENGLISH.X.1_1H6"
"898","1H6","1","4","#Talbot_1H6"
"899","1H6","1","5","#Talbot_1H6"
"900","1H6","1","5","#Pucelle_1H6"
"901","1H6","1","5","#Talbot_1H6"
"902","1H6","1","5","#Pucelle_1H6"
"903","1H6","1","5","#Talbot_1H6"
"904","1H6","1","6","#Pucelle_1H6"
"905","1H6","1","6","#Charles_1H6"
"906","1H6","1","6","#Reignier_1H6"
"907","1H6","1","6","#Alanson_1H6"
"908","1H6","1","6","#Charles_1H6"
"909","1H6","2","1","#SOLDIERS.FRENCH.Sergeant_1H6"
"910","1H6","2","1","#WATCHMEN.1_1H6"
"911","1H6","2","1","#Talbot_1H6"
"912","1H6","2","1","#Bedford_H5"
"913","1H6","2","1","#Burgundy_1H6"
"914","1H6","2","1","#Talbot_1H6"
"915","1H6","2","1","#Bedford_H5"
"916","1H6","2","1","#Burgundy_1H6"
"917","1H6","2","1","#Talbot_1H6"
"918","1H6","2","1","#Bedford_H5"
"919","1H6","2","1","#Talbot_1H6"
"920","1H6","2","1","#Bedford_H5"
"921","1H6","2","1","#Burgundy_1H6"
"922","1H6","2","1","#Talbot_1H6"
"923","1H6","2","1","#WATCHMEN.1_1H6"
"924","1H6","2","1","#Alanson_1H6"
"925","1H6","2","1","#Bastard_1H6"
"926","1H6","2","1","#Reignier_1H6"
"927","1H6","2","1","#Alanson_1H6"
"928","1H6","2","1","#Bastard_1H6"
"929","1H6","2","1","#Reignier_1H6"
"930","1H6","2","1","#Alanson_1H6"
"931","1H6","2","1","#Bastard_1H6"
"932","1H6","2","1","#Charles_1H6"
"933","1H6","2","1","#Pucelle_1H6"
"934","1H6","2","1","#Charles_1H6"
"935","1H6","2","1","#Alanson_1H6"
"936","1H6","2","1","#Bastard_1H6"
"937","1H6","2","1","#Reignier_1H6"
"938","1H6","2","1","#Charles_1H6"
"939","1H6","2","1","#Pucelle_1H6"
"940","1H6","2","1","#SOLDIERS.ENGLISH.1_1H6"
"941","1H6","2","2","#Bedford_H5"
"942","1H6","2","2","#Talbot_1H6"
"943","1H6","2","2","#Bedford_H5"
"944","1H6","2","2","#Burgundy_1H6"
"945","1H6","2","2","#MESSENGERS.FRENCH.1_1H6"
"946","1H6","2","2","#Talbot_1H6"
"947","1H6","2","2","#MESSENGERS.FRENCH.1_1H6"
"948","1H6","2","2","#Burgundy_1H6"
"949","1H6","2","2","#Talbot_1H6"
"950","1H6","2","2","#Bedford_H5"
"951","1H6","2","2","#Talbot_1H6"
"952","1H6","2","2","#SOLDIERS.ENGLISH.0.1_1H6"
"953","1H6","2","3","#Countess_1H6"
"954","1H6","2","3","#Porter_1H6"
"955","1H6","2","3","#Countess_1H6"
"956","1H6","2","3","#MESSENGERS.FRENCH.1_1H6"
"957","1H6","2","3","#Countess_1H6"
"958","1H6","2","3","#MESSENGERS.FRENCH.1_1H6"
"959","1H6","2","3","#Countess_1H6"
"960","1H6","2","3","#Talbot_1H6"
"961","1H6","SD 2","3","#Countess_1H6"
"962","1H6","2","3","#MESSENGERS.FRENCH.1_1H6"
"963","1H6","2","3","#Talbot_1H6"
"964","1H6","SD 2","3","#Countess_1H6"
"965","1H6","2","3","#Talbot_1H6"
"966","1H6","2","3","#Countess_1H6"
"967","1H6","2","3","#Talbot_1H6"
"968","1H6","2","3","#Countess_1H6"
"969","1H6","2","3","#Talbot_1H6"
"970","1H6","2","3","#Countess_1H6"
"971","1H6","2","3","#Talbot_1H6"
"972","1H6","2","3","#Countess_1H6"
"973","1H6","2","3","#Talbot_1H6"
"974","1H6","2","3","#Countess_1H6"
"975","1H6","2","3","#Talbot_1H6"
"976","1H6","2","3","#Countess_1H6"
"977","1H6","2","3","#Talbot_1H6"
"978","1H6","2","3","#Countess_1H6"
"979","1H6","2","4","#York_1H6"
"980","1H6","2","4","#Suffolk_1H6"
"981","1H6","2","4","#York_1H6"
"982","1H6","2","4","#Suffolk_1H6"
"983","1H6","2","4","#Somerset_1H6"
"984","1H6","2","4","#Warwick_2H4"
"985","1H6","2","4","#York_1H6"
"986","1H6","2","4","#Somerset_1H6"
"987","1H6","2","4","#York_1H6"
"988","1H6","2","4","#Somerset_1H6"
"989","1H6","2","4","#Warwick_2H4"
"990","1H6","2","4","#Suffolk_1H6"
"991","1H6","2","4","#Vernon_1H6"
"992","1H6","2","4","#Somerset_1H6"
"993","1H6","2","4","#York_1H6"
"994","1H6","2","4","#Vernon_1H6"
"995","1H6","2","4","#Somerset_1H6"
"996","1H6","2","4","#Vernon_1H6"
"997","1H6","2","4","#Somerset_1H6"
"998","1H6","2","4","#Lawyer_1H6"
"999","1H6","2","4","#York_1H6"
"1000","1H6","2","4","#Somerset_1H6"
"1001","1H6","2","4","#York_1H6"
"1002","1H6","2","4","#Somerset_1H6"
"1003","1H6","2","4","#York_1H6"
"1004","1H6","2","4","#Somerset_1H6"
"1005","1H6","2","4","#York_1H6"
"1006","1H6","2","4","#Somerset_1H6"
"1007","1H6","2","4","#York_1H6"
"1008","1H6","2","4","#Suffolk_1H6"
"1009","1H6","2","4","#York_1H6"
"1010","1H6","2","4","#Suffolk_1H6"
"1011","1H6","2","4","#Somerset_1H6"
"1012","1H6","2","4","#Warwick_2H4"
"1013","1H6","2","4","#York_1H6"
"1014","1H6","2","4","#Somerset_1H6"
"1015","1H6","2","4","#York_1H6"
"1016","1H6","2","4","#Somerset_1H6"
"1017","1H6","2","4","#York_1H6"
"1018","1H6","2","4","#Suffolk_1H6"
"1019","1H6","2","4","#Somerset_1H6"
"1020","1H6","2","4","#York_1H6"
"1021","1H6","2","4","#Warwick_2H4"
"1022","1H6","2","4","#York_1H6"
"1023","1H6","2","4","#Vernon_1H6"
"1024","1H6","2","4","#Lawyer_1H6"
"1025","1H6","2","4","#York_1H6"
"1026","1H6","2","5","#Mortimer_1H4"
"1027","1H6","2","5","#JAILERS.0.1_1H6"
"1028","1H6","2","5","#Mortimer_1H4"
"1029","1H6","2","5","#JAILERS.0.1_1H6"
"1030","1H6","2","5","#Mortimer_1H4"
"1031","1H6","2","5","#York_1H6"
"1032","1H6","SD 2","5","#Mortimer_1H4"
"1033","1H6","2","5","#York_1H6"
"1034","1H6","2","5","#Mortimer_1H4"
"1035","1H6","2","5","#York_1H6"
"1036","1H6","2","5","#Mortimer_1H4"
"1037","1H6","2","5","#York_1H6"
"1038","1H6","2","5","#Mortimer_1H4"
"1039","1H6","2","5","#York_1H6"
"1040","1H6","2","5","#Mortimer_1H4"
"1041","1H6","2","5","#York_1H6"
"1042","1H6","2","5","#Mortimer_1H4"
"1043","1H6","2","5","#York_1H6"
"1044","1H6","3","1","#CardinalBeaufort_1H6"
"1045","1H6","3","1","#Gloucester_2H4"
"1046","1H6","3","1","#CardinalBeaufort_1H6"
"1047","1H6","3","1","#Gloucester_2H4"
"1048","1H6","3","1","#CardinalBeaufort_1H6"
"1049","1H6","3","1","#Gloucester_2H4"
"1050","1H6","3","1","#CardinalBeaufort_1H6"
"1051","1H6","3","1","#Gloucester_2H4"
"1052","1H6","3","1","#CardinalBeaufort_1H6"
"1053","1H6","3","1","#Gloucester_2H4"
"1054","1H6","3","1","#CardinalBeaufort_1H6"
"1055","1H6","3","1","#Gloucester_2H4"
"1056","1H6","SD 3","1","#Warwick_2H4"
"1057","1H6","3","1","#Somerset_1H6"
"1058","1H6","3","1","#Warwick_2H4"
"1059","1H6","3","1","#Somerset_1H6"
"1060","1H6","3","1","#Warwick_2H4"
"1061","1H6","SD 3","1","#York_1H6"
"1062","1H6","3","1","#HenryVI_1H6"
"1063","1H6","3","1","#Warwick_2H4"
"1064","1H6","3","1","#Mayor_1H6"
"1065","1H6","3","1","#HenryVI_1H6"
"1066","1H6","3","1","#SERVANTS.WINCHESTER.0.1_1H6"
"1067","1H6","3","1","#SERVANTS.GLOUCESTER.0.1_1H6"
"1068","1H6","3","1","#Gloucester_2H4"
"1069","1H6","3","1","#SERVANTS.GLOUCESTER.0.2_1H6"
"1070","1H6","3","1","#SERVANTS.WINCHESTER.0.1_1H6"
"1071","1H6","3","1","#Gloucester_2H4"
"1072","1H6","3","1","#HenryVI_1H6"
"1073","1H6","3","1","#Warwick_2H4"
"1074","1H6","3","1","#CardinalBeaufort_1H6"
"1075","1H6","3","1","#Gloucester_2H4"
"1076","1H6","3","1","#Warwick_2H4"
"1077","1H6","3","1","#Gloucester_2H4"
"1078","1H6","3","1","#HenryVI_1H6"
"1079","1H6","3","1","#Warwick_2H4"
"1080","1H6","3","1","#CardinalBeaufort_1H6"
"1081","1H6","SD 3","1","#Gloucester_2H4"
"1082","1H6","SD 3","1","#CardinalBeaufort_1H6"
"1083","1H6","3","1","#HenryVI_1H6"
"1084","1H6","3","1","#SERVANTS.1_1H6"
"1085","1H6","3","1","#SERVANTS.2_1H6"
"1086","1H6","3","1","#SERVANTS.3_1H6"
"1087","1H6","SD 3","1","#Warwick_2H4"
"1088","1H6","3","1","#Gloucester_2H4"
"1089","1H6","3","1","#HenryVI_1H6"
"1090","1H6","3","1","#Warwick_2H4"
"1091","1H6","3","1","#CardinalBeaufort_1H6"
"1092","1H6","3","1","#HenryVI_1H6"
"1093","1H6","3","1","#York_1H6"
"1094","1H6","3","1","#HenryVI_1H6"
"1095","1H6",NA,NA,"#York_1H6"
"1096","1H6","3","1","#Gloucester_2H4 #CardinalBeaufort_1H6 #Exeter_H5 #Suffolk_1H6 #Warwick_2H4"
"1097","1H6","SD 3","1","#Somerset_1H6"
"1098","1H6","3","1","#Gloucester_2H4"
"1099","1H6","3","1","#HenryVI_1H6"
"1100","1H6","3","1","#Gloucester_2H4"
"1101","1H6","3","1","#Exeter_H5"
"1102","1H6","3","2","#Pucelle_1H6"
"1103","1H6","3","2","#SOLDIERS.FRENCH.PUCELLE.0.1_1H6"
"1104","1H6","SD 3","2","#Watchman_1H6"
"1105","1H6","3","2","#Pucelle_1H6"
"1106","1H6","3","2","#Watchman_1H6"
"1107","1H6","SD 3","2","#Pucelle_1H6"
"1108","1H6","3","2","#Charles_1H6"
"1109","1H6","3","2","#Bastard_1H6"
"1110","1H6","3","2","#Reignier_1H6"
"1111","1H6","3","2","#Pucelle_1H6"
"1112","1H6","3","2","#Bastard_1H6"
"1113","1H6","3","2","#Charles_1H6"
"1114","1H6","3","2","#Reignier_1H6"
"1115","1H6","3","2","#Talbot_1H6"
"1116","1H6","SD 3","2","#Pucelle_1H6"
"1117","1H6","3","2","#Burgundy_1H6"
"1118","1H6","3","2","#Charles_1H6"
"1119","1H6","3","2","#Bedford_H5"
"1120","1H6","3","2","#Pucelle_1H6"
"1121","1H6","3","2","#Talbot_1H6"
"1122","1H6","3","2","#Pucelle_1H6"
"1123","1H6","3","2","#Talbot_1H6"
"1124","1H6","3","2","#Pucelle_1H6"
"1125","1H6","3","2","#Talbot_1H6"
"1126","1H6","3","2","#Alanson_1H6"
"1127","1H6","3","2","#Talbot_1H6"
"1128","1H6","3","2","#Pucelle_1H6"
"1129","1H6","3","2","#Talbot_1H6"
"1130","1H6","3","2","#Burgundy_1H6"
"1131","1H6","3","2","#Talbot_1H6"
"1132","1H6","3","2","#Bedford_H5"
"1133","1H6","3","2","#Burgundy_1H6"
"1134","1H6","3","2","#Bedford_H5"
"1135","1H6","3","2","#Talbot_1H6"
"1136","1H6","3","2","#SOLDIERS.ENGLISH.Captain_1H6"
"1137","1H6","3","2","#Fastolf_1H6"
"1138","1H6","3","2","#SOLDIERS.ENGLISH.Captain_1H6"
"1139","1H6","3","2","#Fastolf_1H6"
"1140","1H6","3","2","#SOLDIERS.ENGLISH.Captain_1H6"
"1141","1H6","3","2","#Bedford_H5"
"1142","1H6","3","2","#Talbot_1H6"
"1143","1H6","3","2","#Burgundy_1H6"
"1144","1H6","3","2","#Talbot_1H6"
"1145","1H6","3","2","#Burgundy_1H6"
"1146","1H6","3","2","#Talbot_1H6"
"1147","1H6","3","3","#Pucelle_1H6"
"1148","1H6","3","3","#Charles_1H6"
"1149","1H6","SD 3","3","#Bastard_1H6"
"1150","1H6","SD 3","3","#Alanson_1H6"
"1151","1H6","3","3","#Pucelle_1H6"
"1152","1H6","3","3","#Charles_1H6"
"1153","1H6","3","3","#Alanson_1H6"
"1154","1H6","3","3","#Pucelle_1H6"
"1155","1H6","3","3","#Charles_1H6"
"1156","1H6","3","3","#Burgundy_1H6"
"1157","1H6","3","3","#Pucelle_1H6"
"1158","1H6","3","3","#Burgundy_1H6"
"1159","1H6","SD 3","3","#Charles_1H6"
"1160","1H6","3","3","#Pucelle_1H6"
"1161","1H6","3","3","#Burgundy_1H6"
"1162","1H6","3","3","#Pucelle_1H6"
"1163","1H6","SD 3","3","#Burgundy_1H6"
"1164","1H6","3","3","#Pucelle_1H6"
"1165","1H6","SD 3","3","#Burgundy_1H6"
"1166","1H6","SD 3","3","#Pucelle_1H6"
"1167","1H6","3","3","#Charles_1H6"
"1168","1H6","3","3","#Bastard_1H6"
"1169","1H6","3","3","#Alanson_1H6"
"1170","1H6","3","3","#Charles_1H6"
"1171","1H6","3","4","#Talbot_1H6"
"1172","1H6","3","4","#HenryVI_1H6"
"1173","1H6","3","4","#Gloucester_2H4"
"1174","1H6","3","4","#HenryVI_1H6"
"1175","1H6","3","4","#Vernon_1H6"
"1176","1H6","3","4","#Basset_1H6"
"1177","1H6","3","4","#Vernon_1H6"
"1178","1H6","3","4","#Basset_1H6"
"1179","1H6","3","4","#Vernon_1H6"
"1180","1H6","3","4","#Basset_1H6"
"1181","1H6","3","4","#Vernon_1H6"
"1182","1H6","4","1","#Gloucester_2H4"
"1183","1H6","SD 4","1","#CardinalBeaufort_1H6"
"1184","1H6","4","1","#Gloucester_2H4"
"1185","1H6","4","1","#Fastolf_1H6"
"1186","1H6","4","1","#Talbot_1H6"
"1187","1H6","4","1","#Gloucester_2H4"
"1188","1H6","4","1","#Talbot_1H6"
"1189","1H6","SD 4","1","#HenryVI_1H6"
"1190","1H6","4","1","#Gloucester_2H4"
"1191","1H6","4","1","#HenryVI_1H6"
"1192","1H6","4","1","#Gloucester_2H4"
"1193","1H6","4","1","#HenryVI_1H6"
"1194","1H6","4","1","#Gloucester_2H4"
"1195","1H6","4","1","#HenryVI_1H6"
"1196","1H6","4","1","#Talbot_1H6"
"1197","1H6","4","1","#HenryVI_1H6"
"1198","1H6","4","1","#Talbot_1H6"
