"","Play.ID","Character.ID","Name","Gender","Age","Status","Married.in.Beginning","Married.at.End","Married.to","Sibling.to","Servant.to","Offspring.of.Father","Offspring.of.Mother","Dies","Death.Act.Number","Killed.by"
"906","1H4","#Chamberlain_1H4","Chamberlain",NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","1H4","#DRAWERS.Francis_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","1H4","#Falstaff_1H4 #Bardolph_1H4 #Peto_1H4 #Gadshill_1H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","1H4","#Gadshill_1H4","Gadshill","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","1H4","#MESSENGERS.1_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","1H4","#MESSENGERS.2_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","1H4","#MESSENGERS.X_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","1H4","#SERVANTS.HOTSPUR.1_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","1H4","#TRAVELERS.CARRIERS_1H4 #TRAVELERS.GENTLEMEN_1H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","1H4","#TRAVELERS.CARRIERS.1_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","1H4","#TRAVELERS.CARRIERS.2_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","1H4","#TRAVELERS.CARRIERS.X_1H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","1H4","#TRAVELERS.GENTLEMEN_1H4",NA,NA,NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","1H4","#TRAVELERS.GENTLEMEN.0.1_1H4",NA,NA,NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","1H6","#Alanson_1H6","Alanson","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","1H6","#Bastard_1H6","Bastard","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","1H6","#Boy_1H6","Boy","M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","1H6","#Gloucester_2H4 #CardinalBeaufort_1H6 #Exeter_H5 #Suffolk_1H6 #Warwick_2H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","1H6","#MESSENGERS.ENGLISH.1_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","1H6","#MESSENGERS.ENGLISH.2_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","1H6","#MESSENGERS.ENGLISH.3_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","1H6","#MESSENGERS.ENGLISH.X.1_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","1H6","#MESSENGERS.FRENCH.1_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","1H6","#OFFICERS.0.1_1H6",NA,NA,NA,"Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","1H6","#SERVANTS.GLOUCESTER_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,"#Gloucester_2H4",NA,NA,NA,NA,NA
"931","1H6","#SOLDIERS.ENGLISH.0.1_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","1H6","#SOLDIERS.ENGLISH.1_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","1H6","#SOLDIERS.FRENCH.Sergeant_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","1H6","#WARDERS.1_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","1H6","#WARDERS.2_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","1H6","#WATCHMEN.1_1H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2H4","#BEADLES.0.1_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2H4","#Bedford_H5 #Clarence_2H4 #Gloucester_2H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2H4","#Chorus_2H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2H4","#DRAWERS.1_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2H4","#DRAWERS.X_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2H4","#Epilogue_2H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2H4","#Gloucester_2H4 #Clarence_2H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2H4","#GROOMS.1_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2H4","#GROOMS.2_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2H4","#HenryV_H5 #Poins_1H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2H4","#MESSENGERS.1_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2H4","#OFFICERS.Fang_2H4 #OFFICERS.Snare_2H4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2H4","#Porter_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2H4","#SERVANTS.CHIEFJUSTICE.1_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2H4","#SERVANTS.FALSTAFF.1_2H4",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2H6","#Bevis_2H6 #Holland_2H6 #Dick_2H6 #Smith_2H6 #Michael_2H6 #George_2H6 #FOLLOWERS.CADE_2H6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2H6","#Bevis_2H6 #Holland_2H6 #Dick_2H6 #Smith_2H6 #Sawyer_2H6 #FOLLOWERS.CADE_2H6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2H6","#Bevis_2H6 #Holland_2H6 #Dick_2H6 #Smith_2H6 #Sawyer_2H6 #Michael_2H6 #FOLLOWERS.CADE_2H6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2H6","#Buckingham_2H6","Buckingham","M","Adult","Nobility",NA,NA,NA,NA,"#HenryVI_1H6",NA,NA,NA,NA,NA
"956","2H6","#CardinalBeaufort_1H6","Cardinal Beaufort","M","Adult","Nobility",NA,NA,NA,NA,"#HenryVI_1H6",NA,NA,"Y",3,NA
"957","2H6","#CITIZENS_2H6",NA,NA,NA,"Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2H6","#CITIZENS.LONDON.0.1_2H6",NA,NA,NA,"Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2H6","#CITIZENS.STALBANS.0.1_2H6",NA,NA,NA,"Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2H6","#DuchessOfGloucester_2H6","Duchess of Gloucester","F","Adult","Nobility","Y","Y","#Gloucester_2H4",NA,NA,NA,NA,NA,NA,NA
"961","2H6","#FOLLOWERS.CADE_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2H6","#FOLLOWERS.CADE.0_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2H6","#GENTLEMEN.1_2H6",NA,NA,NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2H6","#GENTLEMEN.2_2H6",NA,NA,NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2H6","#George_2H6","George",NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2H6","#Gloucester_2H4","Gloucester","M","Adult","Nobility","Y","Y","#DuchessOfGloucester_2H6",NA,"#HenryVI_1H6",NA,NA,"Y",4,NA
"967","2H6","#Gloucester_2H4 #CardinalBeaufort_1H6 #Somerset_1H6 #Suffolk_1H6 #Buckingham_2H6 #York_1H6 #Salisbury_2H6 #Warwick_2H6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2H6","#HenryVI_1H6","Henry VI","M","Adult","Royalty","Y","Y","#QueenMargaret_1H6",NA,NA,NA,NA,NA,NA,NA
"969","2H6","#HERALDS.X.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2H6","#MESSENGERS.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2H6","#MESSENGERS.2_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2H6","#MESSENGERS.Post_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2H6","#MESSENGERS.X.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2H6","#MESSENGERS.X.2_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2H6","#MESSENGERS.X.3_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2H6","#MURDERERS.0.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2H6","#MURDERERS.0.2_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2H6","#NEIGHBORS.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2H6","#NEIGHBORS.2_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2H6","#NEIGHBORS.3_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2H6","#PETITIONERS_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2H6","#PETITIONERS.0.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2H6","#PETITIONERS.0.2_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2H6","#PRENTICES.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2H6","#PRENTICES.2_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2H6","#QueenMargaret_1H6","Margaret","F","Adult","Nobility","Y","Y","#HenryVI_1H6",NA,NA,NA,NA,NA,NA,NA
"987","2H6","#Salisbury_2H6","Salisbury","M","Adult","Nobility",NA,NA,NA,NA,"#York_1H6",NA,NA,NA,NA,NA
"988","2H6","#Salisbury_2H6 #Warwick_2H6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2H6","#SERVANTS.GLOUCESTER.0.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2H6","#SOLDIERS.1_2H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2H6","#Somerset_1H6","Somerset","M","Adult","Nobility",NA,NA,NA,NA,"#HenryVI_1H6",NA,NA,"Y",5,"#RichardIII_R3"
"992","2H6","#Spirit_2H6","Spirit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2H6","#Stanley_2H6","Stanley","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2H6","#Suffolk_1H6","Suffolk","M","Adult","Nobility",NA,NA,NA,NA,"#HenryVI_1H6",NA,NA,NA,NA,NA
"995","2H6","#Warwick_2H6","Warwick","M","Adult","Nobility",NA,NA,NA,NA,"#York_1H6","#Salisbury_2H6",NA,NA,NA,NA
"996","2H6","#York_1H6","York","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","3H6","#Father_3H6",NA,"M","Adult","Servant",NA,NA,NA,NA,"#HenryVI_1H6",NA,NA,NA,NA,NA
"998","3H6","#GAMEKEEPERS.1_3H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","3H6","#GAMEKEEPERS.2_3H6",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","3H6","#Huntsman_3H6",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","3H6","#Lieutenant_3H6",NA,"M","Adult","Middle Class",NA,NA,NA,NA,"#EdwardIV_3H6",NA,NA,NA,NA,NA
"1002","3H6","#RichardIII_R3 #Hastings_3H6 #Montgomery_3H6 #SOLDIERS.YORK_3H6 #MayorOfYork_3H6 #ALDERMEN_3H6 #Montgomery_3H6 #SOLDIERS.MONTGOMERY_3H6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","3H6","#SOLDIERS.YORK.0.1_3H6",NA,"M",NA,"Servant",NA,NA,NA,NA,"#EdwardIV_3H6",NA,NA,NA,NA,NA
"1004","3H6","#Son_3H6",NA,"M","Young Adult","Servant",NA,NA,NA,NA,"#HenryVI_1H6",NA,NA,NA,NA,NA
"1005","Ado","#ATTENDANTS.0.1_Ado",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","Ado","#Borachio_Ado #Conrade_Ado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","Ado","#Boy_Ado",NA,"M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","Ado","#LeonatosBrother_Ado",NA,NA,NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","Ado","#MESSENGERS.DONPEDRO.1_Ado",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","Ado","#MESSENGERS.LEONATO.1_Ado",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","Ado","#MUSICIANS_Ado",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","Ado","#WATCHMEN.1_Ado",NA,"M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","Ado","#WATCHMEN.2_Ado",NA,"M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","Ado","#WATCHMEN.Seacoal_Ado",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","Ant","#Agrippa_Ant #Maecenas_Ant #GUARDS.Dercetus_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","Ant","#ATTENDANTS.ANTONY_Ant",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","Ant","#CAPTAINS_Ant #SOLDIERS.ANTONY_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","Ant","#CAPTAINS.0.1_Ant",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","Ant","#Charmian_Ant #Iras_Ant #Alexas_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","Ant","#Charmian_Ant #Iras_Ant #LADIES_Ant #GUARDS_Ant #Diomedes_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","Ant","#Countryman_Ant",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","Ant","#Egyptian_Ant",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","Ant","#GUARDS_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","Ant","#GUARDS_Ant #GUARDS.Dercetus_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","Ant","#GUARDS.0.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","Ant","#GUARDS.0.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","Ant","#GUARDS.0.3_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","Ant","#GUARDS.CAESAR.0.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","Ant","#GUARDS.CAESAR.0.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","Ant","#GUARDS.CAESAR.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","Ant","#GUARDS.Dercetus_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","Ant","#Maecenas_Ant #Agrippa_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","Ant","#MESSENGERS.ANTONY.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","Ant","#MESSENGERS.ANTONY.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","Ant","#MESSENGERS.ANTONY.3_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","Ant","#MESSENGERS.CAESAR.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","Ant","#MESSENGERS.CAESAR.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","Ant","#MESSENGERS.X.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","Ant","#MESSENGERS.X.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","Ant","#MESSENGERS.X.3_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","Ant","#MESSENGERS.X.4_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","Ant","#MESSENGERS.X.5_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","Ant","#Octavius_JC #Antony_JC #Pompey_Ant #Lepidus_JC #Agrippa_Ant #Maecenas_Ant #Enobarbus_Ant #Menas_Ant #CAPTAINS_Amt #Boy_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","Ant","#Octavius_JC #Antony_JC #Pompey_Ant #Lepidus_JC #Agrippa_Ant #Maecenas_Ant #Enobarbus_Ant #Menas_Ant #CAPTAINS_Ant #Boy_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","Ant","#Octavius_JC #Lepidus_JC #Antony_JC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","Ant","#Octavius_JC #Lepidus_JC #Antony_JC #Maecenas_Ant #Agrippa_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","Ant","#Proculeius_Ant #Gallus_Ant #Maecenas_Ant #ATTENDANTS.CAESAR_Ant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","Ant","#SERVANTS_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","Ant","#SERVANTS.0.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","Ant","#SERVANTS.0.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","Ant","#SERVANTS.X.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","Ant","#SERVANTS.X.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","Ant","#SOLDIERS.ANTONY_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","Ant","#SOLDIERS.ANTONY.0.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","Ant","#SOLDIERS.ANTONY.0.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","Ant","#SOLDIERS.ANTONY.0.3_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","Ant","#SOLDIERS.ANTONY.0.4_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","Ant","#SOLDIERS.ANTONY.X.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","Ant","#SOLDIERS.ANTONY.X.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","Ant","#SOLDIERS.ANTONY.X.3_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","Ant","#SOLDIERS.CAESAR.X.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","Ant","#WATCHMEN.1_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","Ant","#WATCHMEN.2_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","Ant","#WATCHMEN.Sentry_Ant",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","AWW","#Epilogue_AWW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","AWW","#LORDS.COURT.1_AWW #LORDS.COURT.2_AWW #LORDS.COURT.3_AWW #LORDS.COURT.4_AWW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","AWW","#LORDS.DUMAINE.1_AWW #LORDS.DUMAINE.2_AWW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","AWW","#Widow_AWW #Diana_AWW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","AYL","#Audrey_AYL","Audrey","F",NA,"Servant",NA,"Y","#Touchstone_AYL",NA,NA,NA,NA,NA,NA,NA
"1070","AYL","#Hymen_AYL",NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","AYL","#Jaques_AYL","Jaques","M","Young Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","AYL","#LORDS.FREDERICK.0.2_AYL",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","AYL","#LORDS.SENIOR_AYL #Jaques_AYL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","AYL","#LORDS.SENIOR.0.2_AYL",NA,"M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","AYL","#LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Jaques_AYL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","AYL","#LORDS.SENIOR.Amiens_AYL#LORDS.SENIOR.Amiens_AYL #LORDS.SENIOR_AYL #Jaques_AYL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","AYL","#OliverMartext_AYL","Oliver Martext","M","Adult","Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","AYL","#SERVANTS.1_AYL",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","AYL","#SERVANTS.1_AYL #SERVANTS.2_AYL",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","AYL","#SERVANTS.2_AYL",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","AYL","#William_AYL","William","M","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","Cor","#AEDILES_Cor","First Aedile","M","Adult","Middle Class",NA,NA,NA,NA,"#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor",NA,NA,NA,NA,NA
"1083","Cor","#AEDILES.X.2_Cor","Second Aedile","M","Adult","Middle Class",NA,NA,NA,NA,"#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor",NA,NA,NA,NA,NA
"1084","Cor","#AEDILES.X.3_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","Cor","#CITIZENS.ANTIUM.1_Cor","Citizen of Antium","M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","Cor","#CITIZENS.ROMAN_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","Cor","#CITIZENS.ROMAN.0.1_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","Cor","#CITIZENS.ROMAN.0.2_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","Cor","#CITIZENS.ROMAN.0.3_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","Cor","#CITIZENS.ROMAN.1_Cor",NA,"M","Adult","Middle Class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
