"","PLAY","ACT","SCENE","SPEAKER"
"5013","LLL",1,1,"Lon."
"5014","LLL",1,1,"Ber."
"5015","LLL",1,1,"Fer."
"5016","LLL",1,1,"Ber."
"5017","LLL",1,1,"Fer."
"5018","LLL",1,1,"Ber."
"5019","LLL",1,1,"Fer."
"5020","LLL",1,1,"Bero."
"5021","LLL",1,1,"Lon."
"5022","LLL",1,1,"Const."
"5023","LLL",1,1,"Ber."
"5024","LLL",1,1,"Con."
"5025","LLL",1,1,"Ber."
"5026","LLL",1,1,"Con."
"5027","LLL",1,1,"Clow."
"5028","LLL",1,1,"Fer."
"5029","LLL",1,1,"Ber."
"5030","LLL",1,1,"Lon."
"5031","LLL",1,1,"Ber."
"5032","LLL",1,1,"Lon."
"5033","LLL",1,1,"Ber."
"5034","LLL",1,1,"Clo."
"5035","LLL",1,1,"Ber."
"5036","LLL",1,1,"Clo."
"5037","LLL",1,1,"Ber."
"5038","LLL",1,1,"Clo."
"5039","LLL",1,1,"Fer."
"5040","LLL",1,1,"Ber."
"5041","LLL",1,1,"Clo."
"5042","LLL",1,1,"Ferdinand."
"5043","LLL",1,1,"Cost."
"5044","LLL",1,1,"Ferd."
"5045","LLL",1,1,"Cost."
"5046","LLL",1,1,"Ferd."
"5047","LLL",1,1,"Clow."
"5048","LLL",1,1,"Ferd."
"5049","LLL",1,1,"Clow."
"5050","LLL",1,1,"Ferd."
"5051","LLL",1,1,"Clo."
"5052","LLL",1,1,"Ferd."
"5053","LLL",1,1,"Anth."
"5054","LLL",1,1,"Ferd."
"5055","LLL",1,1,"Ber."
"5056","LLL",1,1,"Fer."
"5057","LLL",1,1,"Clo."
"5058","LLL",1,1,"Fer."
"5059","LLL",1,1,"Clo."
"5060","LLL",1,1,"Fer."
"5061","LLL",1,1,"Clow."
"5062","LLL",1,1,"Fer."
"5063","LLL",1,1,"Clo."
"5064","LLL",1,1,"Fer."
"5065","LLL",1,1,"Clo."
"5066","LLL",1,1,"Fer."
"5067","LLL",1,1,"Clo."
"5068","LLL",1,1,"Kin."
"5069","LLL",1,1,"Clo."
"5070","LLL",1,1,"Kin."
"5071","LLL",1,1,"Bero."
"5072","LLL",1,1,"Clo."
"5073","LLL",1,1,"Arma."
"5074","LLL",1,1,"Boy."
"5075","LLL",1,1,"Brag."
"5076","LLL",1,1,"Boy."
"5077","LLL",1,1,"Brag."
"5078","LLL",1,1,"Boy."
"5079","LLL",1,1,"Brag."
"5080","LLL",1,1,"Boy."
"5081","LLL",1,1,"Brag."
"5082","LLL",1,1,"Boy."
"5083","LLL",1,1,"Brag."
"5084","LLL",1,1,"Boy."
"5085","LLL",1,1,"Brag."
"5086","LLL",1,1,"Boy."
"5087","LLL",1,1,"Brag"
"5088","LLL",1,1,"Boy."
"5089","LLL",1,1,"Brag."
"5090","LLL",1,1,"Boy."
"5091","LLL",1,1,"Brag."
"5092","LLL",1,1,"Boy."
"5093","LLL",1,1,"Brag."
"5094","LLL",1,1,"Boy."
"5095","LLL",1,1,"Brag."
"5096","LLL",1,1,"Boy."
"5097","LLL",1,1,"Br."
"5098","LLL",1,1,"Boy."
"5099","LLL",1,1,"Brag."
"5100","LLL",1,1,"Boy."
"5101","LLL",1,1,"Bra."
"5102","LLL",1,1,"Boy."
"5103","LLL",1,1,"Brag."
"5104","LLL",1,1,"Boy."
"5105","LLL",1,1,"Brag."
"5106","LLL",1,1,"Boy."
"5107","LLL",1,1,"Br."
"5108","LLL",1,1,"Boy."
"5109","LLL",1,1,"Brag."
"5110","LLL",1,1,"Boy."
"5111","LLL",1,1,"Brag."
"5112","LLL",1,1,"Boy."
"5113","LLL",1,1,"Brag."
"5114","LLL",1,1,"Boy."
"5115","LLL",1,1,"Brag."
"5116","LLL",1,1,"Boy."
"5117","LLL",1,1,"Brag."
"5118","LLL",1,1,"Boy."
"5119","LLL",1,1,"Brag."
"5120","LLL",1,1,"Boy."
"5121","LLL",1,1,"Brag."
"5122","LLL",1,1,"Boy."
"5123","LLL",1,1,"Brag."
"5124","LLL",1,1,"Boy."
"5125","LLL",1,1,"Brag."
"5126","LLL",1,1,"Boy."
"5127","LLL",1,1,"Brag."
"5128","LLL",1,1,"Boy."
"5129","LLL",1,1,"Brag."
"5130","LLL",1,1,"Boy."
"5131","LLL",1,1,"Brag."
"5132","LLL",1,1,"Boy."
"5133","LLL",1,1,"Brag."
"5134","LLL",1,1,"Boy."
"5135","LLL",1,1,"Brag."
"5136","LLL",1,1,"Boy."
"5137","LLL",1,1,"Brag."
"5138","LLL",1,1,"Boy."
"5139","LLL",1,1,"Const."
"5140","LLL",1,1,"Brag."
"5141","LLL",1,1,"Maid."
"5142","LLL",1,1,"Brag."
"5143","LLL",1,1,"Maid."
"5144","LLL",1,1,"Brag."
"5145","LLL",1,1,"Mai."
"5146","LLL",1,1,"Brag."
"5147","LLL",1,1,"Ma."
"5148","LLL",1,1,"Brag."
"5149","LLL",1,1,"Mai."
"5150","LLL",1,1,"Brag."
"5151","LLL",1,1,"Mai."
"5152","LLL",1,1,"Clo."
"5153","LLL",1,1,"Brag."
"5154","LLL",1,1,"Clo."
"5155","LLL",1,1,"Brag."
"5156","LLL",1,1,"Clo."
"5157","LLL",1,1,"Clo."
"5158","LLL",1,1,"Boy."
"5159","LLL",1,1,"Clow."
"5160","LLL",1,1,"Boy."
"5161","LLL",1,1,"Clow."
"5162","LLL",1,1,"Boy."
"5163","LLL",1,1,"Clow."
"5164","LLL",1,1,"Brag."
"5165","LLL",2,1,"Boyet."
"5166","LLL",2,1,"Queen."
"5167","LLL",2,1,"Prin."
"5168","LLL",2,1,"Boy."
"5169","LLL",2,1,"Prin."
"5170","LLL",2,1,"Lor."
"5171","LLL",2,1,"Princ."
"5172","LLL",2,1,"1 Lady."
"5173","LLL",2,1,"Prin."
"5174","LLL",2,1,"Lad. 1."
"5175","LLL",2,1,"Prin."
"5176","LLL",2,1,"2. Lad."
"5177","LLL",2,1,"Rossa."
"5178","LLL",2,1,"Prin."
"5179","LLL",2,1,"Ma."
"5180","LLL",2,1,"Prin."
"5181","LLL",2,1,"Boyet."
"5182","LLL",2,1,"Nau."
"5183","LLL",2,1,"Prin."
"5184","LLL",2,1,"Nau."
"5185","LLL",2,1,"Prin."
"5186","LLL",2,1,"Nau."
"5187","LLL",2,1,"Prin."
"5188","LLL",2,1,"Nau."
"5189","LLL",2,1,"Prin."
"5190","LLL",2,1,"Nau."
"5191","LLL",2,1,"Prin."
"5192","LLL",2,1,"Nau."
"5193","LLL",2,1,"Prin."
"5194","LLL",2,1,"Berow."
"5195","LLL",2,1,"Rosa."
"5196","LLL",2,1,"Ber."
"5197","LLL",2,1,"Rosa."
"5198","LLL",2,1,"Ber."
"5199","LLL",2,1,"Rosa."
"5200","LLL",2,1,"Ber."
"5201","LLL",2,1,"Rosa."
"5202","LLL",2,1,"Ber."
"5203","LLL",2,1,"Rosa."
"5204","LLL",2,1,"Ber."
"5205","LLL",2,1,"Rosa."
"5206","LLL",2,1,"Ber."
"5207","LLL",2,1,"Rosa."
"5208","LLL",2,1,"Ber."
"5209","LLL",2,1,"Kin."
"5210","LLL",2,1,"Prin."
"5211","LLL",2,1,"Kin."
"5212","LLL",2,1,"Prin."
"5213","LLL",2,1,"Kin."
"5214","LLL",2,1,"Boyet."
"5215","LLL",2,1,"Kin."
"5216","LLL",2,1,"Prin."
"5217","LLL",2,1,"Kin."
"5218","LLL",2,1,"Boy."
"5219","LLL",2,1,"La. Ro."
"5220","LLL",2,1,"Boy."
"5221","LLL",2,1,"La. Ro."
"5222","LLL",2,1,"Boy."
"5223","LLL",2,1,"La. Ro."
"5224","LLL",2,1,"Boy."
"5225","LLL",2,1,"La. Ro."
"5226","LLL",2,1,"Boy."
"5227","LLL",2,1,"La. Ro."
"5228","LLL",2,1,"Boy."
"5229","LLL",2,1,"La. Ro."
"5230","LLL",2,1,"Ber."
"5231","LLL",2,1,"Dum."
"5232","LLL",2,1,"Boy."
"5233","LLL",2,1,"Dum."
"5234","LLL",2,1,"Long."
"5235","LLL",2,1,"Boy."
"5236","LLL",2,1,"Long."
"5237","LLL",2,1,"Boy."
"5238","LLL",2,1,"Long."
"5239","LLL",2,1,"Boy."
"5240","LLL",2,1,"Long."
"5241","LLL",2,1,"Boy."
"5242","LLL",2,1,"Long."
"5243","LLL",2,1,"Boy."
"5244","LLL",2,1,"Ber."
"5245","LLL",2,1,"Boy."
"5246","LLL",2,1,"Ber."
"5247","LLL",2,1,"Boy."
"5248","LLL",2,1,"Ber."
"5249","LLL",2,1,"Boy."
"5250","LLL",2,1,"La. Ma."
"5251","LLL",2,1,"Boy."
"5252","LLL",2,1,"Pri."
"5253","LLL",2,1,"Boy."
"5254","LLL",2,1,"La. Ma."
"5255","LLL",2,1,"Boy."
"5256","LLL",2,1,"La."
"5257","LLL",2,1,"Boy."
"5258","LLL",2,1,"La."
"5259","LLL",2,1,"Bo."
"5260","LLL",2,1,"La."
"5261","LLL",2,1,"Prin."
"5262","LLL",2,1,"Bo."
"5263","LLL",2,1,"Prin."
"5264","LLL",2,1,"Bo."
"5265","LLL",2,1,"Prin."
"5266","LLL",2,1,"Bo."
"5267","LLL",2,1,"Prin."
"5268","LLL",2,1,"Bro."
"5269","LLL",2,1,"Lad. Ro."
"5270","LLL",2,1,"Lad. Ma."
"5271","LLL",2,1,"Lad. 2."
"5272","LLL",2,1,"Boy."
"5273","LLL",2,1,"La. 1."
"5274","LLL",2,1,"Boy."
"5275","LLL",2,1,"Lad. 2."
"5276","LLL",2,1,"Boy."
"5277","LLL",3,1,"Bra."
"5278","LLL",3,1,"Boy."
"5279","LLL",3,1,"Brag."
"5280","LLL",3,1,"Boy."
"5281","LLL",3,1,"Bra."
"5282","LLL",3,1,"Boy."
"5283","LLL",3,1,"Brag."
"5284","LLL",3,1,"Boy."
"5285","LLL",3,1,"Brag."
"5286","LLL",3,1,"Boy."
"5287","LLL",3,1,"Bra."
"5288","LLL",3,1,"Boy."
"5289","LLL",3,1,"Brag."
"5290","LLL",3,1,"Boy."
"5291","LLL",3,1,"Brag."
"5292","LLL",3,1,"Boy."
"5293","LLL",3,1,"Brag."
"5294","LLL",3,1,"Boy."
"5295","LLL",3,1,"Brag."
"5296","LLL",3,1,"Boy."
"5297","LLL",3,1,"Brag."
"5298","LLL",3,1,"Boy."
"5299","LLL",3,1,"Brag."
"5300","LLL",3,1,"Boy."
"5301","LLL",3,1,"Brag."
"5302","LLL",3,1,"Boy."
"5303","LLL",3,1,"Brag."
"5304","LLL",3,1,"Boy."
"5305","LLL",3,1,"Brad."
"5306","LLL",3,1,"Boy."
"5307","LLL",3,1,"Brag."
"5308","LLL",3,1,"Boy."
"5309","LLL",3,1,"Bra."
"5310","LLL",3,1,"Pag."
"5311","LLL",3,1,"Ar."
"5312","LLL",3,1,"Clo."
"5313","LLL",3,1,"Ar."
"5314","LLL",3,1,"Pag."
"5315","LLL",3,1,"Ar."
"5316","LLL",3,1,"Arm."
"5317","LLL",3,1,"Pag."
"5318","LLL",3,1,"Clo."
"5319","LLL",3,1,"Ar."
"5320","LLL",3,1,"Boy."
"5321","LLL",3,1,"Clow."
"5322","LLL",3,1,"Ar."
"5323","LLL",3,1,"Pag."
"5324","LLL",3,1,"Clow."
"5325","LLL",3,1,"Arm."
"5326","LLL",3,1,"Clow."
"5327","LLL",3,1,"Arm."
"5328","LLL",3,1,"Clow."
"5329","LLL",3,1,"Arm."
"5330","LLL",3,1,"Clow."
"5331","LLL",3,1,"Arm."
"5332","LLL",3,1,"Pag."
"5333","LLL",3,1,"Clow."
"5334","LLL",3,1,"Ber."
"5335","LLL",3,1,"Clow."
"5336","LLL",3,1,"Ber."
"5337","LLL",3,1,"Cost."
"5338","LLL",3,1,"Ber."
"5339","LLL",3,1,"Cost."
"5340","LLL",3,1,"Ber."
"5341","LLL",3,1,"Clow."
"5342","LLL",3,1,"Ber."
"5343","LLL",3,1,"Clo."
"5344","LLL",3,1,"Ber."
"5345","LLL",3,1,"Clo."
"5346","LLL",3,1,"Ber."
"5347","LLL",3,1,"Clo."
"5348","LLL",3,1,"Ber."
"5349","LLL",3,1,"Clo."
"5350","LLL",3,1,"Ber."
"5351","LLL",4,1,"Qu."
"5352","LLL",4,1,"Boy."
"5353","LLL",4,1,"Qu."
"5354","LLL",4,1,"For."
"5355","LLL",4,1,"Qu."
"5356","LLL",4,1,"For."
"5357","LLL",4,1,"Qu."
"5358","LLL",4,1,"For."
"5359","LLL",4,1,"Qu."
"5360","LLL",4,1,"For."
"5361","LLL",4,1,"Qu."
"5362","LLL",4,1,"Boy."
"5363","LLL",4,1,"Qu."
"5364","LLL",4,1,"Boy."
"5365","LLL",4,1,"Clo."
"5366","LLL",4,1,"Qu."
"5367","LLL",4,1,"Clo."
"5368","LLL",4,1,"Qu."
"5369","LLL",4,1,"Clo."
"5370","LLL",4,1,"Qu."
"5371","LLL",4,1,"Clo."
"5372","LLL",4,1,"Qu."
"5373","LLL",4,1,"Boyet."
"5374","LLL",4,1,"Qu."
"5375","LLL",4,1,NA
"5376","LLL",4,1,"Qu."
"5377","LLL",4,1,"Boy."
"5378","LLL",4,1,"Qu."
"5379","LLL",4,1,"Boy."
"5380","LLL",4,1,"Qu."
"5381","LLL",4,1,"Clow."
"5382","LLL",4,1,"Qu."
"5383","LLL",4,1,"Clo."
"5384","LLL",4,1,"Qu."
"5385","LLL",4,1,"Clo."
"5386","LLL",4,1,"Qu."
"5387","LLL",4,1,"Boy."
"5388","LLL",4,1,"Rosa."
"5389","LLL",4,1,"Boy."
"5390","LLL",4,1,"Rosa."
"5391","LLL",4,1,"Boy."
"5392","LLL",4,1,"Rosa."
"5393","LLL",4,1,"Boy."
"5394","LLL",4,1,"Rosa."
"5395","LLL",4,1,"Maria."
"5396","LLL",4,1,"Boyet."
"5397","LLL",4,1,"Rosa."
"5398","LLL",4,1,"Boyet."
"5399","LLL",4,1,"Rosa."
"5400","LLL",4,1,"Boy."
"5401","LLL",4,1,"Clo."
"5402","LLL",4,1,"Mar."
"5403","LLL",4,1,"Boy."
"5404","LLL",4,1,"Mar."
"5405","LLL",4,1,"Clo."
"5406","LLL",4,1,"Boy."
"5407","LLL",4,1,"Clo."
"5408","LLL",4,1,"Ma."
"5409","LLL",4,1,"Clo."
"5410","LLL",4,1,"Boy."
"5411","LLL",4,1,"Clo."
"5412","LLL",4,1,"Nat."
"5413","LLL",4,1,"Ped."
"5414","LLL",4,1,"Curat. Nath."
"5415","LLL",4,1,"Hol."
"5416","LLL",4,1,"Dul."
"5417","LLL",4,1,"Hol."
"5418","LLL",4,1,"Dul."
"5419","LLL",4,1,"Hol."
"5420","LLL",4,1,"Nath."
"5421","LLL",4,1,"Dul."
"5422","LLL",4,1,"Hol."
"5423","LLL",4,1,"Dul."
"5424","LLL",4,1,"Nath."
"5425","LLL",4,1,"Hol."
"5426","LLL",4,1,"Dul."
"5427","LLL",4,1,"Hol."
"5428","LLL",4,1,"Dul."
"5429","LLL",4,1,"Hol."
"5430","LLL",4,1,"Nath."
"5431","LLL",4,1,"Hol."
"5432","LLL",4,1,"Nath."
"5433","LLL",4,1,"Dul."
"5434","LLL",4,1,"Nath."
"5435","LLL",4,1,"Hol."
"5436","LLL",4,1,"Nath."
"5437","LLL",4,1,"Iaqu."
"5438","LLL",4,1,"Nath."
"5439","LLL",4,1,"Clo."
"5440","LLL",4,1,"Nath."
"5441","LLL",4,1,"Iaqu."
"5442","LLL",4,1,"Nath."
"5443","LLL",4,1,"Hol."
"5444","LLL",4,1,"Nath."
"5445","LLL",4,1,"Ped."
"5446","LLL",4,1,"Nath."
"5447","LLL",4,1,"Iaq."
"5448","LLL",4,1,"Nath."
"5449","LLL",4,1,"Per."
"5450","LLL",4,1,"Maid."
"5451","LLL",4,1,"Cost."
"5452","LLL",4,1,"Hol."
"5453","LLL",4,1,"Ped."
"5454","LLL",4,1,"Nath."
"5455","LLL",4,1,"Peda."
"5456","LLL",4,1,"Nat."
"5457","LLL",4,1,"Peda."
"5458","LLL",4,1,"Bero."
"5459","LLL",4,1,"Kin."
"5460","LLL",4,1,"Ber."
"5461","LLL",4,1,"King."
"5462","LLL",4,1,"Ber."
"5463","LLL",4,1,"Long."
"5464","LLL",4,1,"Ber."
"5465","LLL",4,1,"Long."
"5466","LLL",4,1,"Ber."
"5467","LLL",4,1,"Lon."
"5468","LLL",4,1,"Ber."
"5469","LLL",4,1,"Lon."
"5470","LLL",4,1,"Ber."
"5471","LLL",4,1,"Lon."
"5472","LLL",4,1,"Ber."
"5473","LLL",4,1,"Lon."
"5474","LLL",4,1,"Bero."
"5475","LLL",4,1,"Dum."
"5476","LLL",4,1,"Bero."
"5477","LLL",4,1,"Dum."
"5478","LLL",4,1,"Bero."
"5479","LLL",4,1,"Dum."
"5480","LLL",4,1,"Ber."
"5481","LLL",4,1,"Dum."
"5482","LLL",4,1,"Ber."
"5483","LLL",4,1,"Dum."
"5484","LLL",4,1,"Ber."
"5485","LLL",4,1,"Dum."
"5486","LLL",4,1,"Lon."
"5487","LLL",4,1,"Kin."
"5488","LLL",4,1,"Ber."
"5489","LLL",4,1,"Dum."
"5490","LLL",4,1,"Ber."
"5491","LLL",4,1,"Dum."
"5492","LLL",4,1,"Ber."
"5493","LLL",4,1,NA
"5494","LLL",4,1,"Lon."
"5495","LLL",4,1,"Kin."
"5496","LLL",4,1,"Bero."
"5497","LLL",4,1,"Kin."
"5498","LLL",4,1,"Ber."
"5499","LLL",4,1,"Kin."
"5500","LLL",4,1,"Ber."
"5501","LLL",4,1,"Iaqu."
"5502","LLL",4,1,"Kin."
"5503","LLL",4,1,"Clo."
"5504","LLL",4,1,"Kin."
"5505","LLL",4,1,"Clo."
"5506","LLL",4,1,"Kin."
"5507","LLL",4,1,"Iaqu."
"5508","LLL",4,1,"Kin."
"5509","LLL",4,1,"Kin."
"5510","LLL",4,1,"Iaqu."
"5511","LLL",4,1,"King."
"5512","LLL",4,1,"Cost."
"5513","LLL",4,1,"Kin."
"5514","LLL",4,1,"Ber."
"5515","LLL",4,1,"Long."
"5516","LLL",4,1,"Dum."
"5517","LLL",4,1,"Ber."
"5518","LLL",4,1,"Kin."
"5519","LLL",4,1,"Ber."
"5520","LLL",4,1,"Dum."
"5521","LLL",4,1,"Berow."
"5522","LLL",4,1,"Kin."
"5523","LLL",4,1,"Clo."
"5524","LLL",4,1,"Ber."
"5525","LLL",4,1,"King."
"5526","LLL",4,1,"Ber."
"5527","LLL",4,1,"Kin."
"5528","LLL",4,1,"Ber."
"5529","LLL",4,1,"King."
"5530","LLL",4,1,"Berow."
"5531","LLL",4,1,"Kin."
"5532","LLL",4,1,"Ber."
"5533","LLL",4,1,"Dum."
"5534","LLL",4,1,"Lon."
"5535","LLL",4,1,"King."
"5536","LLL",4,1,"Dum."
"5537","LLL",4,1,"Ber."
"5538","LLL",4,1,"Kin."
"5539","LLL",4,1,"Ber."
"5540","LLL",4,1,"Kin."
"5541","LLL",4,1,"Duma."
"5542","LLL",4,1,"Lou."
"5543","LLL",4,1,"Ber."
"5544","LLL",4,1,"Duma."
"5545","LLL",4,1,"Kin."
"5546","LLL",4,1,"Ber."
"5547","LLL",4,1,"Kin."
"5548","LLL",4,1,"Dum."
"5549","LLL",4,1,"Long."
"5550","LLL",4,1,"Dum."
"5551","LLL",4,1,"Ber."
"5552","LLL",4,1,"Kin."
"5553","LLL",4,1,"Ber."
"5554","LLL",4,1,"Long."
"5555","LLL",4,1,"Kin."
"5556","LLL",4,1,"Ber."
"5557","LLL",4,1,"Kin."
"5558","LLL",4,1,"Ber."
"5559","LLL",5,1,"Pedant."
"5560","LLL",5,1,"Curat."
"5561","LLL",5,1,"Ped."
"5562","LLL",5,1,"Curat."
"5563","LLL",5,1,"Peda."
"5564","LLL",5,1,"Cura."
"5565","LLL",5,1,"Peda."
"5566","LLL",5,1,"Curat."
"5567","LLL",5,1,"Peda."
"5568","LLL",5,1,"Brag."
"5569","LLL",5,1,"Peda."
"5570","LLL",5,1,"Brag."
"5571","LLL",5,1,"Ped."
"5572","LLL",5,1,"Boy."
"5573","LLL",5,1,"Clow."
"5574","LLL",5,1,"Page."
"5575","LLL",5,1,"Brag."
"5576","LLL",5,1,"Page."
"5577","LLL",5,1,"Peda."
"5578","LLL",5,1,"Pag."
"5579","LLL",5,1,"Peda."
"5580","LLL",5,1,"Pag"
"5581","LLL",5,1,"Peda."
"5582","LLL",5,1,"Pag."
"5583","LLL",5,1,"Brag."
"5584","LLL",5,1,"Page."
"5585","LLL",5,1,"Peda."
"5586","LLL",5,1,"Page."
"5587","LLL",5,1,"Peda."
"5588","LLL",5,1,"Pag."
"5589","LLL",5,1,"Clow."
"5590","LLL",5,1,"Peda."
"5591","LLL",5,1,"Brag."
"5592","LLL",5,1,"Peda."
"5593","LLL",5,1,"Brag."
"5594","LLL",5,1,"Peda."
"5595","LLL",5,1,"Bra."
"5596","LLL",5,1,"Ped."
"5597","LLL",5,1,"Brag."
"5598","LLL",5,1,"Peda."
"5599","LLL",5,1,"Curat."
"5600","LLL",5,1,"Peda."
"5601","LLL",5,1,"Brag."
"5602","LLL",5,1,"Peda."
"5603","LLL",5,1,"Pag."
"5604","LLL",5,1,"Brag."
"5605","LLL",5,1,"Peda."
"5606","LLL",5,1,"Pag."
"5607","LLL",5,1,"Brag."
"5608","LLL",5,1,"Peda."
"5609","LLL",5,1,"Brag."
"5610","LLL",5,1,"Ped."
"5611","LLL",5,1,"Dull."
"5612","LLL",5,1,"Ped."
"5613","LLL",5,1,"Dull."
"5614","LLL",5,1,"Ped."
"5615","LLL",5,1,"Qu."
"5616","LLL",5,1,"Rosa."
"5617","LLL",5,1,"Qu."
"5618","LLL",5,1,"Rosa."
"5619","LLL",5,1,"Kath."
"5620","LLL",5,1,"Ros."
"5621","LLL",5,1,"Kath."
"5622","LLL",5,1,"Ros."
"5623","LLL",5,1,"Kat."
"5624","LLL",5,1,"Ros."
"5625","LLL",5,1,"Kat."
"5626","LLL",5,1,"Ros."
"5627","LLL",5,1,"Kat."
"5628","LLL",5,1,"Ros."
"5629","LLL",5,1,"Ka."
"5630","LLL",5,1,"Ros."
"5631","LLL",5,1,"Qu."
"5632","LLL",5,1,"Ros."
"5633","LLL",5,1,"Qu."
"5634","LLL",5,1,"Ros."
"5635","LLL",5,1,"Qu."
"5636","LLL",5,1,"Kat."
"5637","LLL",5,1,"Ros."
"5638","LLL",5,1,"Qu."
"5639","LLL",5,1,"Kat."
"5640","LLL",5,1,"Qu."
"5641","LLL",5,1,"Kat."
"5642","LLL",5,1,"Mar."
"5643","LLL",5,1,"Qu."
"5644","LLL",5,1,"Mar."
"5645","LLL",5,1,"Quee."
"5646","LLL",5,1,"Ros."
"5647","LLL",5,1,"Qu."
"5648","LLL",5,1,"Ros."
"5649","LLL",5,1,"Mar."
"5650","LLL",5,1,"Qu."
"5651","LLL",5,1,"Boy."
"5652","LLL",5,1,"Qu."
"5653","LLL",5,1,"Boy."
"5654","LLL",5,1,"Qu."
"5655","LLL",5,1,"Boy."
"5656","LLL",5,1,"Quee."
"5657","LLL",5,1,"Boy."
"5658","LLL",5,1,"Queen."
"5659","LLL",5,1,"Rosa."
"5660","LLL",5,1,"Kath."
"5661","LLL",5,1,"Queen."
"5662","LLL",5,1,"Ros."
"5663","LLL",5,1,"Quee."
"5664","LLL",5,1,"Boy."
"5665","LLL",5,1,"Quee."
"5666","LLL",5,1,"Boy."
"5667","LLL",5,1,"Page."
"5668","LLL",5,1,"Ber."
"5669","LLL",5,1,"Pag."
"5670","LLL",5,1,"Ber."
"5671","LLL",5,1,"Pag."
"5672","LLL",5,1,"Boy."
"5673","LLL",5,1,"Pag."
"5674","LLL",5,1,"Ber."
"5675","LLL",5,1,"Pag"
"5676","LLL",5,1,"Boy."
"5677","LLL",5,1,"Pag."
"5678","LLL",5,1,"Bero."
"5679","LLL",5,1,"Rosa."
"5680","LLL",5,1,"Boyet."
"5681","LLL",5,1,"Ber."
"5682","LLL",5,1,"Ros."
"5683","LLL",5,1,"Boy."
"5684","LLL",5,1,"Rosa."
"5685","LLL",5,1,"Boy."
"5686","LLL",5,1,"Kin."
"5687","LLL",5,1,"Boy."
"5688","LLL",5,1,"Rosa."
"5689","LLL",5,1,"Boy."
"5690","LLL",5,1,"Ber."
"5691","LLL",5,1,"Boy."
"5692","LLL",5,1,"Rosa."
"5693","LLL",5,1,"Bero."
"5694","LLL",5,1,"Rosa."
"5695","LLL",5,1,"Kin."
"5696","LLL",5,1,"Rosa."
"5697","LLL",5,1,"Kin."
"5698","LLL",5,1,"Rosa."
"5699","LLL",5,1,"Kin."
"5700","LLL",5,1,"Rosa."
"5701","LLL",5,1,"Kin."
"5702","LLL",5,1,"Rosa."
"5703","LLL",5,1,"Kin."
"5704","LLL",5,1,"Ros."
"5705","LLL",5,1,"Kin."
"5706","LLL",5,1,"Rosa."
"5707","LLL",5,1,"Kin."
"5708","LLL",5,1,"Rosa."
"5709","LLL",5,1,"Kin."
"5710","LLL",5,1,"Rosa."
"5711","LLL",5,1,"Kin."
"5712","LLL",5,1,"Rosa."
"5713","LLL",5,1,"Kin."
"5714","LLL",5,1,"Ros."
"5715","LLL",5,1,"Kin."
"5716","LLL",5,1,"Be."
"5717","LLL",5,1,"Qu."
"5718","LLL",5,1,"Ber."
"5719","LLL",5,1,"Qu."
"5720","LLL",5,1,"Ber."
"5721","LLL",5,1,"Qu."
"5722","LLL",5,1,"Ber."
"5723","LLL",5,1,"Qu."
"5724","LLL",5,1,"Ber."
"5725","LLL",5,1,"Du."
"5726","LLL",5,1,"Mar."
"5727","LLL",5,1,"Dum."
"5728","LLL",5,1,"Mar."
"5729","LLL",5,1,"Du."
"5730","LLL",5,1,"Mar."
"5731","LLL",5,1,"Long."
"5732","LLL",5,1,"Mar."
"5733","LLL",5,1,"Long."
"5734","LLL",5,1,"Mar."
"5735","LLL",5,1,"Long."
"5736","LLL",5,1,"Mar."
"5737","LLL",5,1,"Long."
"5738","LLL",5,1,"Mar."
"5739","LLL",5,1,"Long."
"5740","LLL",5,1,"Mar."
"5741","LLL",5,1,"Lon."
"5742","LLL",5,1,"Mar."
"5743","LLL",5,1,"Boyet."
"5744","LLL",5,1,"Rosa."
"5745","LLL",5,1,"Ber."
"5746","LLL",5,1,"King."
"5747","LLL",5,1,"Qu."
"5748","LLL",5,1,"Boyet."
"5749","LLL",5,1,"Rosa."
"5750","LLL",5,1,"Qu."
"5751","LLL",5,1,"Rosa."
"5752","LLL",5,1,"Qu."
"5753","LLL",5,1,"Mar."
"5754","LLL",5,1,"Ka."
"5755","LLL",5,1,"Qu."
"5756","LLL",5,1,"Kat."
"5757","LLL",5,1,"Qu."
"5758","LLL",5,1,"Ros."
"5759","LLL",5,1,"Qu."
"5760","LLL",5,1,"Kat."
"5761","LLL",5,1,"Mar."
"5762","LLL",5,1,"Boyet."
"5763","LLL",5,1,"Qu."
"5764","LLL",5,1,"Boy."
"5765","LLL",5,1,"Qu."
"5766","LLL",5,1,"Boy."
"5767","LLL",5,1,"Qu."
"5768","LLL",5,1,"Rosa."
"5769","LLL",5,1,"Boyet."
"5770","LLL",5,1,"Quee."
"5771","LLL",5,1,"King."
"5772","LLL",5,1,"Boy."
"5773","LLL",5,1,"King."
"5774","LLL",5,1,"Boy."
"5775","LLL",5,1,"Ber."
"5776","LLL",5,1,"King."
"5777","LLL",5,1,"Ber."
"5778","LLL",5,1,"King."
"5779","LLL",5,1,"Qu."
"5780","LLL",5,1,"King."
"5781","LLL",5,1,"Qu."
"5782","LLL",5,1,"King."
"5783","LLL",5,1,"Qu."
"5784","LLL",5,1,"King."
"5785","LLL",5,1,"Q."
"5786","LLL",5,1,"Kin."
